day_time_index,Vacio_01,score_Vacio_01,Vacio_03,score_Vacio_03,Vacio_05,score_Vacio_05,Vacio_07,score_Vacio_07,Vacio_11,score_Vacio_11,Vacio_13,score_Vacio_13,Vacio_19,score_Vacio_19,Vacio_23,score_Vacio_23,Vacio_25,score_Vacio_25,Vacio_26,score_Vacio_26,Vacio_27,score_Vacio_27,Vacio_28,score_Vacio_28,Vacio_32,score_Vacio_32,Vacio_33,score_Vacio_33,Vacio_34,score_Vacio_34,Vacio_35,score_Vacio_35,Vacio_36,score_Vacio_36,Vacio_37,score_Vacio_37,Vacio_38,score_Vacio_38,Vacio_39,score_Vacio_39,Vacio_41,score_Vacio_41,Vacio_42,score_Vacio_42,Vacio_43,score_Vacio_43,Vacio_45,score_Vacio_45,Vacio_47,score_Vacio_47,Vacio_48,score_Vacio_48,Vacio_49,score_Vacio_49,Vacio_50,score_Vacio_50,Vacio_51,score_Vacio_51,Vacio_52,score_Vacio_52,Vacio_54,score_Vacio_54,Vacio_56,score_Vacio_56,Vacio_57,score_Vacio_57,Vacio_58,score_Vacio_58,Vacio_59,score_Vacio_59,Vacio_60,score_Vacio_60,Vacio_61,score_Vacio_61,Vacio_62,score_Vacio_62,Vacio_63,score_Vacio_63,Vacio_64,score_Vacio_64
84,-568.29,0.2568497622216501,-509.05,0.22085588851898186,-560.14,0.24596113407123454,-568.16,0.2569089753911576,-573.98,0.21821417678875787,-564.09,0.23940320030875656,-516.32,0.21543947491872928,-574.46,0.2707288629147598,-569.66,0.24692970891890953,-512.91,0.2527073705146426,-527.8,0.2409758095895406,-579.21,0.24355754542559488,-570.24,0.22806137461514345,-565.58,0.20106182088260868,-568.77,0.21573040837313662,-572.48,0.2401160995497855,-573.63,0.21706524327278026,-566.84,0.2209504011234793,-567.04,0.22851240574005155,-586.01,0.20510607498873584,-529.48,0.20658838170831795,-568.25,0.22428338090239114,-573.46,0.2104727103510535,-567.36,0.24675359097827412,-503.19,0.2228674285952621,-543.85,0.23810438922250987,-570.53,0.23303628938767446,-512.28,0.2536553883566289,-582.18,0.24836723861103033,-570.9,0.2244213656039843,-573.42,0.2195494754632212,-569.47,0.2012038326020039,-569.5,0.2336706953029843,-569.09,0.25102544123545945,-573.08,0.2426385450413343,-571.09,0.2351225114535902,-449.12,0.22249665397832868,-568.1,0.24104730670301616,-561.31,0.2670903049044546,-496.96,0.27462748414030314
85,-567.7,0.2569902644891391,-508.84,0.21937131481173333,-559.6,0.2580744699872124,-567.61,0.24592907683089754,-573.43,0.21881117697832153,-563.55,0.2849338362624537,-516.36,0.21037655262687568,-573.91,0.2600467614227131,-569.16,0.24251297659434123,-512.41,0.23352345680627312,-527.46,0.23953728546243125,-578.55,0.23939227360406157,-569.73,0.24242628101859612,-564.95,0.23902098998302357,-568.4,0.21675225185869892,-571.98,0.24250912639010064,-573.0,0.2108469835963392,-566.42,0.25092326088442657,-566.54,0.25322708228221863,-585.39,0.2329346554288108,-529.07,0.18797384283665813,-567.67,0.2621492924836211,-572.96,0.20979036191595102,-566.77,0.273876574848396,-502.94,0.22194043944843742,-543.43,0.2449783477318655,-570.11,0.2516103030761494,-512.03,0.2546866202192501,-581.68,0.26418998746433475,-570.35,0.2325721668586669,-572.88,0.21378493441342578,-568.97,0.2067406036435503,-568.96,0.22831986132446624,-568.51,0.25036145137482635,-572.45,0.2383761106895939,-570.42,0.24210175334673134,-448.62,0.2251690667886255,-567.48,0.27695371184728695,-560.77,0.26887140594548914,-496.63,0.2755128811226956
86,-566.99,0.2624448590119637,-508.42,0.20886880369461044,-558.81,0.2540093917891796,-566.78,0.26174067160723946,-572.72,0.24663647375649367,-562.8,0.26840528210897974,-516.48,0.2094394500557944,-573.16,0.2784038767524826,-568.53,0.2705028326221274,-511.95,0.23347327386663208,-526.92,0.22885462055922565,-577.8,0.2368030255645642,-568.94,0.27035812432694717,-564.28,0.258508418714263,-567.56,0.24734810802163498,-571.14,0.2804057805306722,-572.17,0.2306059168174938,-565.59,0.2558149624727518,-565.79,0.24802110159522817,-584.64,0.24019748260555876,-528.48,0.1914362263273189,-567.0,0.25295988509936473,-572.21,0.24005883785804766,-565.98,0.2697895643690498,-502.57,0.22292836681026068,-543.31,0.23116054138795017,-569.36,0.250491056714072,-511.9,0.25508006277868134,-580.76,0.25511587277256453,-569.56,0.2637059967762205,-572.21,0.22723284784791353,-568.27,0.2571701329322934,-568.29,0.2626396446347678,-567.84,0.2833452152942114,-571.74,0.25975426353947534,-569.76,0.2772647294372738,-448.04,0.22466289078434168,-566.81,0.26058465160843025,-559.93,0.2667986478061688,-496.13,0.27680484946817263
87,-566.49,0.2675632145415241,-507.97,0.21196029037553776,-558.43,0.25607719254102107,-566.2,0.2522559664064024,-572.06,0.27597824775008006,-562.42,0.2860208525045967,-516.32,0.2114766569002058,-572.58,0.27638337165918375,-567.98,0.28587813003637796,-511.28,0.25252648741758404,-526.59,0.2454602349279269,-577.13,0.2377958514603969,-568.39,0.26774506714266844,-563.74,0.2544733067108637,-567.02,0.2323504118610413,-570.51,0.2797734251897245,-571.62,0.2381997751927329,-565.13,0.2640804446441651,-565.33,0.25268121086530226,-584.01,0.23396861948514436,-527.98,0.19347694631755158,-566.54,0.26519066778198175,-571.58,0.23990076845926925,-565.48,0.2798120750451255,-502.11,0.21547772492246176,-543.31,0.240252502090592,-569.03,0.23821348724805746,-511.53,0.24427628602356935,-580.35,0.26803988234708204,-568.94,0.279676833485641,-571.67,0.2397835537130163,-567.6,0.26989048280589784,-567.83,0.2626233029000525,-567.26,0.26953125449293297,-571.12,0.27915861678081294,-569.13,0.2588522383806289,-447.54,0.22748773656914825,-566.43,0.2674888159985047,-559.35,0.2703673106017192,-496.0,0.27561349181576467
88,-565.99,0.2815542661687115,-507.51,0.2138283575947649,-557.72,0.25371798599806944,-559.39,0.2550758420291939,-565.17,0.23958138011720864,-561.75,0.2984749687576105,-516.52,0.21295417689618573,-565.69,0.2897417418537689,-567.31,0.2781660521750611,-510.36,0.25553567772746927,-525.96,0.2483813908358169,-570.5,0.28293549968082565,-561.43,0.2707167814216582,-563.07,0.2712276999964096,-566.52,0.24097503453175823,-563.75,0.2832162112568788,-564.78,0.2517533130624158,-564.5,0.2829811061455553,-564.71,0.2710175643638536,-577.08,0.2815071756984051,-527.35,0.19245415318815443,-565.83,0.2743067025024505,-564.74,0.22091272949829135,-564.81,0.28559687319345306,-501.74,0.21346221160623868,-542.18,0.24386266098385562,-568.36,0.24248108174335214,-511.4,0.2440856365131745,-573.29,0.29336336285089215,-562.01,0.2922530155703167,-571.0,0.25059318071139186,-560.76,0.28215047872559185,-567.12,0.27075284523885207,-566.71,0.2860293369736265,-564.27,0.2639119882454414,-562.33,0.28326081972427786,-446.91,0.22799374225986635,-565.72,0.2696320607545091,-552.5,0.28492196343117127,-495.63,0.26899768490766207
89,-565.45,0.2849850212703653,-507.26,0.20898784259836017,-557.18,0.22562943964755833,-558.89,0.2612352641173385,-564.75,0.2515478565144438,-561.25,0.3023467597781728,-516.4,0.20348815852038493,-565.19,0.27357544350693985,-566.85,0.27767649325923976,-509.78,0.25687159131430093,-525.42,0.24825811799291175,-569.87,0.2905226287340694,-561.01,0.26134502373873414,-562.53,0.2760121273772679,-566.06,0.25090598734399505,-563.21,0.2823730414447737,-564.41,0.2491884701229487,-564.0,0.28138779751689946,-564.16,0.27431993704922325,-576.67,0.2791509046674791,-526.85,0.1936630007414829,-565.29,0.27105048721066727,-564.36,0.22965749581738074,-564.44,0.2883668925580056,-501.36,0.21217155892278178,-542.64,0.21518636825773552,-567.86,0.2545072250453956,-511.07,0.23238121739555417,-572.88,0.3012367417890518,-561.76,0.28768415827655713,-570.58,0.24393297983026405,-560.26,0.28485233890378003,-566.66,0.27304687822136564,-566.17,0.2751523475363074,-563.65,0.26487730963470485,-561.79,0.2807438452839549,-446.33,0.2281144123732549,-565.26,0.2699282614535353,-552.13,0.24584663583726774,-495.17,0.27025171990868263
90,-564.74,0.25943389783917115,-506.85,0.22038426266103095,-556.59,0.18054529405712488,-558.35,0.22439230407584898,-564.21,0.22361968359505513,-560.59,0.2559160374619861,-516.15,0.20333703932895253,-564.69,0.2613852869929397,-566.26,0.2794326395680965,-508.78,0.2510887557900067,-524.54,0.24682235204309985,-569.37,0.29078574303729327,-560.55,0.24831010364626796,-561.99,0.25368283585592666,-565.39,0.23591593884143824,-562.67,0.26380773803622015,-563.83,0.22587531056528787,-563.33,0.23835013586519654,-563.54,0.2311411554176191,-576.21,0.27952610174374326,-526.06,0.20537328289599788,-564.67,0.23304003594033862,-563.74,0.21191938418178086,-563.81,0.2504728685075387,-500.95,0.21476316804756093,-542.27,0.2168574474659968,-567.11,0.2775696408226593,-510.44,0.22856184343982636,-572.42,0.28391545384950784,-561.18,0.2616947177921667,-569.91,0.2467758611934433,-559.76,0.25521498712525603,-566.0,0.2484855473401952,-565.46,0.2819066458925347,-563.23,0.24403463771950473,-561.2,0.2625344856969277,-445.57,0.22813791613303097,-564.55,0.2490898816318069,-551.63,0.22238879983391346,-494.67,0.270841836325345
91,-564.32,0.23169679532862458,-506.35,0.2218421337061154,-556.09,0.20104851925650996,-558.06,0.19892668508030778,-563.92,0.19057482290214378,-560.04,0.22137109937893848,-515.77,0.20004784864771796,-564.44,0.23960338180691945,-565.75,0.2555191508888408,-507.82,0.25252072251309243,-523.83,0.25746127980091443,-569.04,0.2694238571174301,-560.3,0.2009741950172549,-561.45,0.21673941580143258,-564.89,0.22268233910092533,-562.42,0.23408148306597887,-563.53,0.19025183942415344,-562.83,0.20593209001796514,-563.04,0.21514739783591127,-576.0,0.27998598671687364,-525.64,0.20410248833265768,-564.21,0.21972037180258142,-563.49,0.19620304032751731,-563.31,0.2347845083941317,-500.58,0.21976131602644713,-541.85,0.21777625162797248,-566.65,0.24930232190010937,-510.03,0.2277491649181554,-572.13,0.2696879407885497,-560.89,0.22802638959209515,-569.46,0.24379287344640724,-559.38,0.2417046266311982,-565.58,0.24145840205360264,-565.0,0.2594301459214122,-562.89,0.20010484315469712,-560.99,0.21370755395427465,-444.95,0.22806814000645076,-564.18,0.23027309220660347,-551.25,0.23109243320174916,-494.25,0.270976520579455
92,-563.57,0.20915258706381284,-505.73,0.2230638069776181,-555.51,0.20496546212295813,-565.4,0.19885124878038596,-571.43,0.19990624255582706,-559.38,0.21406859442400622,-515.61,0.2063233324453055,-572.08,0.2503204640481631,-565.16,0.22572996744594703,-506.82,0.25651990731982693,-523.08,0.2534633731037684,-576.5,0.2702084475076517,-567.89,0.2025056787216758,-560.9,0.21646590283756673,-564.18,0.18632780753651562,-569.85,0.2244065733325638,-571.21,0.19425798756101614,-562.25,0.2076375847490893,-562.41,0.20203575773486582,-583.64,0.2800498442799422,-524.77,0.19938297126149854,-563.58,0.2015208078344721,-571.25,0.19729853220569088,-562.68,0.22346573644964762,-500.12,0.21777981324870438,-540.72,0.22960541607297047,-565.98,0.2083995532895913,-509.23,0.22857797515958922,-579.89,0.2722477045749326,-568.52,0.24257279870564574,-568.79,0.20624910329528523,-567.1,0.24193592942444542,-564.95,0.21067724421434475,-564.38,0.2386525439155852,-570.45,0.19968909745280566,-568.67,0.22154683568164782,-444.24,0.23026453974951455,-563.43,0.20989278371127143,-558.85,0.23143096560440413,-493.46,0.27060541132721366
93,-563.15,0.22077204989441912,-505.27,0.2231313534902904,-554.97,0.20320666261016695,-568.41,0.20463982897833194,-574.23,0.17726483784084848,-558.96,0.21702773111341678,-515.48,0.20791835359748256,-574.75,0.24103365092298334,-564.66,0.22217742955812123,-506.23,0.2568213849955576,-522.41,0.26879912344294543,-579.38,0.2601478036607099,-570.53,0.20846132975936676,-560.36,0.20827478131108,-563.68,0.1866929745971868,-572.73,0.22572560875770076,-573.79,0.17858884618571264,-561.83,0.1994713190260922,-561.99,0.19937003948460552,-586.18,0.2811889882542372,-524.14,0.19591623557252102,-563.12,0.2114197121508178,-573.84,0.15866071971616713,-562.18,0.22360992169680982,-499.95,0.21698828909235224,-540.89,0.23326306321340493,-565.48,0.207955572987677,-508.61,0.22808795722702277,-582.43,0.26447305389910936,-571.19,0.23521960030917582,-568.29,0.19652129602319898,-569.68,0.23823832550354723,-564.33,0.20534171817330782,-564.0,0.23289488340374975,-573.24,0.1970138881700857,-571.34,0.214789904471044,-443.82,0.23369015608621732,-562.89,0.19584058133555715,-561.52,0.22430974984686483,-492.83,0.2696302498757418
94,-562.53,0.20255492098009414,-504.77,0.2190440089633841,-554.3,0.19498940587602215,-568.12,0.20501507717704162,-573.93,0.182961938546756,-558.38,0.20677965625904055,-515.4,0.2088553329049892,-574.46,0.23527773564745263,-563.9,0.21827963994915595,-505.27,0.25668607480903827,-521.58,0.2700557516984066,-579.09,0.21033757138337295,-570.19,0.2006744063330485,-559.65,0.20553808372622678,-563.02,0.1766420195660775,-572.43,0.22404499151348783,-573.5,0.17727187312119694,-561.04,0.19721725732899775,-561.33,0.1906599868355684,-585.93,0.25698417183508226,-523.39,0.2022264982072372,-562.41,0.20046413762512882,-573.46,0.17603743746504857,-561.56,0.21949473384643967,-499.25,0.21702154719308667,-540.26,0.23440938896735464,-564.86,0.19964874806030408,-508.19,0.2311240433900829,-582.06,0.23141571600826166,-570.9,0.23749606576107557,-567.66,0.207664299481374,-569.39,0.22591433216906387,-563.79,0.2018688028354606,-563.21,0.23214454450433714,-572.87,0.20705004652261244,-570.92,0.21608776816041442,-443.2,0.2386394686826969,-562.34,0.1923735984403418,-561.18,0.21704882506480433,-492.17,0.27481145630739895
95,-562.11,0.20407847250812294,-504.15,0.21940401552238137,-553.84,0.18423636164071233,-567.53,0.19898940523835584,-573.35,0.17495853544115636,-557.83,0.20657184795995864,-515.56,0.21653103236320181,-573.87,0.23019096389171434,-563.52,0.21165810207282915,-504.6,0.25668984504776066,-520.95,0.26946176843412906,-578.38,0.21486688580517346,-569.57,0.19815230942835343,-559.32,0.20605583786805962,-562.6,0.18110865414509203,-571.81,0.2189471372994633,-573.0,0.17841654172500232,-560.62,0.2049594355523467,-560.87,0.19853404919288875,-585.35,0.2509193966264528,-522.72,0.20236505104565986,-562.04,0.19903470076201396,-572.88,0.1674024238956813,-561.14,0.2168003051631531,-498.79,0.22837208451112262,-539.3,0.22108847124808767,-564.44,0.19072940789330403,-507.77,0.22915767497456946,-581.56,0.20605285124429978,-570.31,0.23089211301465734,-567.24,0.19653433694854516,-568.89,0.22393234105542809,-563.37,0.19575538236873646,-562.75,0.24373780636175668,-572.37,0.2178535682055604,-570.34,0.21491652042781167,-442.86,0.2430263762525193,-561.93,0.19346608354308265,-560.72,0.209514883311105,-491.75,0.27738434609452123
96,-561.4,0.19141509150927605,-503.36,0.21290024630316107,-553.26,0.18640208772388198,-566.78,0.18655291441290028,-572.72,0.17321848661008027,-557.12,0.19567427195320564,-515.69,0.21528369705498557,-573.08,0.2213532170876057,-562.81,0.1998167728611151,-503.85,0.2570665090227767,-520.49,0.26803843204011835,-577.75,0.2025801224573452,-569.02,0.20162734482415978,-558.65,0.20137419956853264,-561.97,0.1740095917679221,-571.18,0.21568745516332435,-572.29,0.1628742896162284,-560.04,0.19509848329841473,-560.24,0.19475862727164367,-584.64,0.23855750007155543,-521.93,0.2018819080439498,-561.37,0.21205117203497803,-572.21,0.1848114324320653,-560.39,0.2220967415319567,-498.13,0.24113178258266837,-539.22,0.22858631820897896,-563.77,0.1809779774828672,-507.19,0.229793631539445,-580.76,0.20512953242613982,-569.52,0.2268782643459375,-566.62,0.19689074544196047,-568.1,0.22786753544256033,-562.74,0.1891080893419498,-562.21,0.23643563816659066,-571.62,0.19922763265521093,-569.67,0.21027363458969328,-442.44,0.2432453843666315,-561.22,0.18960590597405053,-560.06,0.2057617634247934,-491.33,0.27979923532813916
97,-560.98,0.18251448464756317,-502.86,0.2205506964448108,-552.88,0.1925338349319236,-566.36,0.19105924889939974,-572.18,0.17407286432085825,-556.79,0.19333454231861305,-515.61,0.2155441030837717,-572.66,0.22013275212083339,-562.34,0.21450317918842202,-503.27,0.27296437720564454,-520.16,0.2664455345676981,-577.25,0.19959612997708553,-568.43,0.19661717311616767,-558.23,0.1949540754680814,-561.51,0.17897794387506658,-570.6,0.1997827192404724,-571.79,0.15810135560385352,-559.54,0.18001041819844704,-559.78,0.18607151173300004,-584.14,0.2288829296473174,-521.39,0.19414961387340313,-560.95,0.20531981895871454,-571.62,0.18935141311796067,-560.01,0.21145627250642818,-497.67,0.24402982687804142,-538.39,0.22521726221416344,-563.44,0.18342927584105911,-506.94,0.2351595596034944,-580.35,0.20781986944371905,-569.06,0.2295933788857027,-566.16,0.1815259678293014,-567.64,0.22286366985299866,-562.24,0.18216421155800536,-561.79,0.22707981292544205,-571.2,0.18451020069123208,-569.25,0.2029493257849018,-442.36,0.2836983112040692,-560.72,0.18351622156245523,-559.6,0.19185215473033193,-490.79,0.28007050420558754
98,-560.32,0.17803691401898686,-502.11,0.2284643508828035,-552.21,0.18950193938321164,-559.6,0.19692123757236601,-565.38,0.1713497000317801,-556.16,0.18284943946736992,-515.36,0.2169163067518105,-565.73,0.21091350625348868,-561.8,0.2043002099895955,-502.39,0.2825550530498799,-519.45,0.26650514256699487,-570.58,0.17892785826589142,-561.68,0.19644356193617907,-557.52,0.19850633538820966,-560.93,0.17774880287676803,-563.88,0.17877605983427686,-564.91,0.1487036513916733,-558.95,0.17680725465894076,-559.24,0.17887811975673223,-577.38,0.21922405921204663,-520.43,0.19406530950340953,-560.33,0.19323336270601757,-564.9,0.17849882531423208,-559.26,0.2097433257573394,-496.67,0.2446417006204607,-538.1,0.2397734039049797,-562.77,0.18561292509777613,-506.36,0.23603600040417783,-573.46,0.19857101404323135,-562.22,0.21582953894713447,-565.53,0.18248321976210488,-560.88,0.19121175447004035,-561.57,0.1759812690131417,-561.21,0.22975360863903732,-564.36,0.17144493881988931,-562.45,0.19694979273806695,-441.86,0.2877912413338547,-560.17,0.17785985598823167,-552.92,0.18752067500192898,-490.29,0.28104563827610757
99,-562.28,0.17522183969145955,-501.49,0.22895453499973012,-553.97,0.1865286670795772,-558.81,0.1829637760515086,-564.67,0.16230965813718384,-557.92,0.18284756342047603,-515.19,0.22323664829079015,-565.23,0.2037472755339893,-563.61,0.19712556484877058,-501.85,0.27722441597625447,-519.2,0.26884683973609314,-569.79,0.1775999186808728,-561.01,0.17906446262760023,-559.36,0.1920044746402888,-562.81,0.18065826218062553,-563.17,0.1807925010456946,-564.28,0.15835116277059832,-560.79,0.18065596820252317,-561.08,0.18299339987859986,-576.71,0.2174803642865193,-519.97,0.1960974455997312,-562.2,0.18239894043143295,-564.19,0.1658250486550274,-561.22,0.20780162393386065,-496.18,0.24483846153947397,-537.09,0.2544329840239644,-564.61,0.17967607690364545,-505.98,0.23753179996217888,-572.83,0.18901693694049213,-561.6,0.20395890441814502,-567.33,0.18187892764734026,-560.3,0.19570095968711806,-563.49,0.16509470067287496,-563.0,0.21119236964750313,-563.65,0.1777044443369866,-561.74,0.1794613482232792,-441.57,0.2673149576469625,-562.01,0.16481505747633818,-552.17,0.17945326804921397,-489.75,0.2811464956626589
100,-567.83,0.17526816088896477,-500.7,0.2291785421386104,-559.68,0.18670718509016743,-558.39,0.19470258143161562,-564.17,0.1721873757517547,-563.55,0.1829887190975565,-514.85,0.21900566222465268,-564.65,0.2060969583756237,-569.2,0.1973544736816717,-500.81,0.27212244698604027,-518.36,0.2793637554337596,-569.33,0.16770559813099356,-560.51,0.18048302077587164,-565.04,0.1921119117862003,-568.4,0.18073773536889148,-562.71,0.19499266200051457,-563.83,0.14265484903389378,-566.38,0.18075680871495406,-566.58,0.18277809547308732,-576.21,0.196194921064571,-519.09,0.21296994700115213,-567.79,0.1824828110360858,-563.78,0.16238547145419155,-566.82,0.20789659101813301,-495.26,0.24494513976162668,-536.39,0.2541166625691282,-570.16,0.1798680368415981,-505.23,0.23341274051692934,-572.33,0.17869411176142996,-561.18,0.20270779333159522,-572.83,0.18208394195581926,-559.8,0.21378389180749097,-569.0,0.1652299275009072,-568.55,0.21124399703775976,-563.27,0.17139118238180698,-561.16,0.17590410708989973,-441.07,0.27139329431599246,-567.52,0.1635048792038625,-551.71,0.1747977831468813,-489.29,0.278829479630739
101,-568.91,0.18094590943825753,-500.12,0.22923899736671388,-560.68,0.18703160949613803,-557.97,0.19075038489200188,-563.75,0.17340582634139792,-564.63,0.17480460644776233,-514.4,0.21969424059995463,-564.23,0.19316288662504816,-570.34,0.20281923721955153,-500.31,0.27238720149748136,-517.95,0.27529317078290794,-568.87,0.17262839444879965,-560.09,0.17582276306786926,-566.21,0.1876123200558314,-569.44,0.17738953498781346,-562.21,0.18619478039463977,-563.37,0.15079307404568332,-567.42,0.17940394331373588,-567.67,0.1782551054240909,-575.75,0.20868684290715553,-518.59,0.2166221614236093,-568.88,0.1793865400550962,-563.36,0.16637613580677432,-567.78,0.19679976567635205,-494.6,0.24496619077137863,-535.93,0.2628435396913707,-571.28,0.1818437437901976,-504.9,0.23368334932715043,-571.83,0.16635300311225257,-560.72,0.20825832923758278,-574.04,0.17269531998830523,-559.26,0.21298554599332914,-570.17,0.16928410289158546,-569.68,0.21146828266394324,-562.69,0.17607456999552937,-560.87,0.16804283347011587,-440.77,0.2553008446476338,-568.64,0.16812178420041807,-551.33,0.17156723041880834,-489.04,0.28901547156861207
102,-568.33,0.17396138891707522,-499.37,0.23138918150095383,-560.18,0.1889663801427645,-564.94,0.19068074295896137,-570.85,0.1736100078953037,-564.17,0.17517159523778125,-513.94,0.21988045831847172,-571.58,0.19339491146101445,-569.96,0.19286711524780975,-499.35,0.26529133147674366,-517.32,0.27574007837148007,-575.96,0.1726830556065784,-567.34,0.17602227089229439,-565.62,0.17656930368755724,-568.98,0.17130129093151097,-569.3,0.18656498019584553,-570.71,0.15068833029195333,-566.97,0.17781520399434764,-567.21,0.18705838666187036,-583.09,0.1999521243256756,-517.67,0.2175128440403768,-568.34,0.19660286891471565,-570.54,0.16630670252252622,-567.4,0.18847781583560452,-493.77,0.24549552341802267,-535.72,0.2636931887077452,-570.82,0.18212285171102605,-504.35,0.2338825836604853,-579.3,0.17504364937608746,-568.02,0.20822959774194366,-573.46,0.17267776492930026,-566.51,0.2132532164679761,-569.59,0.18398325343673047,-569.3,0.2041372285102653,-570.07,0.1800398840756729,-568.04,0.17029536974186998,-440.36,0.23064226152734738,-568.14,0.18091936641889947,-558.47,0.17200327003401378,-488.41,0.29030294326496464
103,-567.83,0.16750240066663158,-498.71,0.23178543828328851,-559.51,0.1909408571576724,-568.12,0.1911491589588384,-574.1,0.17356580738874733,-563.76,0.16816997084254337,-513.73,0.22486266502993701,-574.5,0.19316860184663381,-569.33,0.19442153071362805,-498.64,0.2647617181552536,-517.03,0.27599312564708806,-579.13,0.17246696503400977,-570.45,0.17581399996216698,-565.04,0.17256212503550966,-568.4,0.16976460197388105,-572.56,0.1861965045462404,-573.67,0.15098926092288836,-566.38,0.1784096566592594,-566.67,0.17983692765652265,-586.01,0.19718121685609824,-517.13,0.2179039033924638,-567.75,0.19227822217939838,-573.59,0.16664700081098138,-566.82,0.18754464419374792,-493.14,0.25503172359078646,-534.88,0.26930489867460816,-570.24,0.18410963460499785,-503.94,0.2339807067643131,-582.23,0.16731527269295446,-571.06,0.20847989109969794,-573.08,0.1750569811368538,-569.6,0.21286133008190894,-569.09,0.18360798335053571,-568.55,0.20014855928841063,-573.12,0.1761897329001082,-571.01,0.16818632313786655,-440.19,0.23131250087855282,-567.68,0.17320924056445702,-561.43,0.171676218494558,-488.29,0.29376659993315446
104,-567.2,0.16487740445816745,-497.84,0.2504904960331321,-559.01,0.1783902297352239,-568.2,0.1895846208620393,-574.1,0.17401380407408573,-562.96,0.1662528881236048,-513.73,0.224889451299638,-574.54,0.19237962935872316,-568.7,0.19123995546782435,-497.68,0.2739931320758908,-516.61,0.2761865232209465,-579.13,0.17940914986121156,-570.4,0.1752394334525742,-564.45,0.17178511106506808,-567.77,0.17110048855973325,-572.48,0.18649977099478135,-573.63,0.15106769680818952,-565.71,0.17585057060229498,-565.96,0.17848638773461517,-586.06,0.18242243805486685,-516.25,0.21819965680410275,-567.13,0.19378972803568018,-573.59,0.16703640623403812,-566.11,0.18355066553642302,-492.36,0.2539859012609194,-533.59,0.27083999129992553,-569.49,0.18892596484990404,-503.56,0.23805311836299461,-582.18,0.17713903922125412,-570.9,0.20864769532753502,-572.33,0.17526609040464708,-569.56,0.21108142288771792,-568.5,0.18266634423879635,-568.01,0.19396060856549513,-573.16,0.17188699130178206,-571.05,0.1668660289938994,-439.98,0.23151389271526202,-566.97,0.17001838488503795,-561.43,0.16622801456205696,-487.95,0.291526402710686
105,-566.74,0.15663581816089947,-497.42,0.24873983874511973,-558.55,0.1665400479342198,-567.57,0.18883699546845328,-573.52,0.17054878263671924,-562.55,0.16547735645245126,-513.64,0.22470666267380932,-573.95,0.18893908774225576,-568.11,0.18901025763400708,-497.35,0.27614092855664707,-516.4,0.2762947327068487,-578.63,0.17861053311023584,-569.78,0.17594966188187236,-563.99,0.16953323980714013,-567.27,0.16479893084057357,-571.89,0.18387115451056857,-573.0,0.15141765276607985,-565.34,0.1750684702388215,-565.58,0.16833098569424162,-585.43,0.18424306640047813,-515.75,0.2183814144408511,-566.67,0.19235104559153368,-572.96,0.165035964248674,-565.77,0.18456518209557965,-491.9,0.26081770224108736,-533.01,0.27156966391440496,-569.11,0.18578028835405125,-503.23,0.24111568305640826,-581.64,0.1784272351738852,-570.44,0.20367434761293346,-571.87,0.17555956233429149,-569.02,0.19646901505274206,-567.96,0.17780484917292053,-567.46,0.1895869895056245,-572.37,0.17199884710748703,-570.42,0.1620142367333603,-439.9,0.22903693724947213,-566.47,0.16473467869353126,-560.89,0.16668309916111207,-487.49,0.29226759539585356
106,-566.03,0.15693972833085032,-496.8,0.24929222993670944,-557.89,0.16748974832420765,-566.95,0.18895744314309082,-572.81,0.16965794987800473,-561.92,0.1629663937647014,-513.56,0.2336710465628583,-573.25,0.173630077157061,-567.52,0.17944914059570816,-496.72,0.27036314502719605,-516.28,0.2762697333658293,-577.75,0.17156347200825073,-569.06,0.18037597647513237,-563.32,0.167142710303766,-566.6,0.16759522340327004,-571.27,0.1676866622338579,-572.29,0.15376794593608367,-564.67,0.17581109260788463,-564.91,0.16826626486135124,-584.72,0.17765748076335902,-514.88,0.21863008860154726,-566.04,0.19403458145952718,-572.25,0.17079457896708225,-564.98,0.1846477535545287,-491.07,0.2609481607364303,-532.63,0.280018890855825,-568.44,0.1798993465109764,-502.68,0.24287320242462346,-580.89,0.1701484734284991,-569.69,0.1993513400189104,-571.25,0.17699262482739203,-568.35,0.18631604123611756,-567.33,0.17365460951557682,-566.8,0.18584079630587919,-571.83,0.170312549400635,-569.84,0.16246114602692424,-439.94,0.22924531743456766,-565.89,0.16508941417337,-560.14,0.16821212036302266,-487.37,0.2917330274169289
